Date,ProdMaterialCode,MaterialCode,MaterialName,Unit,Workshop,Shift,Issue,Remain
7/9/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,B,0,1650
7/10/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,B,0,1640
7/11/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,A,0,1630
7/12/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,A,0,1620
7/13/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,A,0,1610
7/14/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,A,0,1600
7/15/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,C,0,1590
7/16/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,C,0,1590
7/17/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,C,0,1590
7/18/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,C,0,1580
7/19/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,C,0,1580
7/20/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,B,0,1570
7/21/2026,TA0014,1000000011,BUFFER SOLUTION PH 2.00,ML,POLYMER,B,0,1560
6/30/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,A,0,2060
7/1/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,A,0,2050
7/2/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,A,0,2040
7/3/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,2030
7/4/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,2020
7/5/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,2010
7/6/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,2000
7/7/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,B,0,2000
7/8/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,B,0,2000
7/9/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,B,0,2000
7/10/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,B,0,2000
7/11/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,A,0,2000
7/12/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,A,0,2000
7/13/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,A,0,2000
7/14/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,A,0,2000
7/15/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,1990
7/16/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,1980
7/17/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,1970
7/18/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,1960
7/19/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,C,0,1950
7/20/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,B,0,1940
7/21/2026,TA0015,1000000007,BUFFER SOLUTION PH 4.01,ML,POLYMER,B,0,1930
6/30/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,A,0,10
7/1/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,A,0,9.5
7/2/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,A,0,9.5
7/3/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,9.5
7/4/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,9.5
7/5/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,8
7/6/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,7.5
7/7/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,B,0,3.5
7/8/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,B,0,3.5
7/9/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,B,10,12
7/10/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,B,0,12
7/11/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,A,0,12
7/12/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,A,0,10
7/13/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,A,0,10
7/14/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,A,0,9.5
7/15/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,7.5
7/16/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,7
7/17/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,10,17
7/18/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,17
7/19/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,C,0,16.5
7/20/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,B,0,14
7/21/2026,TA0016,1201300004,BUTYL ACETATE,LITER,POLYMER,B,0,14
6/30/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,A,0,3
7/1/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,A,0,3
7/2/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,A,0,2
7/3/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,2
7/4/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,2
7/5/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,2
7/6/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,2
7/7/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,B,3,4
7/8/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,B,0,4
7/9/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,B,0,4
7/10/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,B,0,4
7/11/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,A,0,4
7/12/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,A,0,4
7/13/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,A,0,4
7/14/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,A,0,3
7/15/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,3
7/16/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,3
7/17/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,3
7/18/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,3
7/19/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,C,0,3
7/20/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,B,0,2
7/21/2026,TA0017,1201301005,BUTYL CARBITOL,LITER,POLYMER,B,0,2
6/30/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,A,0,579
7/1/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,A,0,498
7/2/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,A,0,405
7/3/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,0,317
7/4/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,0,230
7/5/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,0,144
7/6/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,500,557
7/7/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,B,0,474
7/8/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,B,0,388
7/9/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,B,500,806
7/10/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,B,0,722
7/11/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,A,0,636
7/12/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,A,0,547
7/13/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,A,500,957
7/14/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,A,0,865
7/15/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,0,773
7/16/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,500,1186
7/17/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,0,1099
7/18/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,C,0,1005
7/21/2026,TA0018,1201400001,BUTYL GLYCIDIL ETHER,G,PSLB,B,0,741
6/30/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,A,0,470
7/1/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,A,250,650
7/2/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,A,0,530
7/3/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,250,660
7/4/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,0,520
7/5/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,0,390
7/6/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,200,500
7/7/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,B,0,400
7/8/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,B,200,450
7/9/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,B,0,300
7/10/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,B,300,450
7/11/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,A,0,320
7/12/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,A,0,165
7/13/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,A,250,150
7/14/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,A,0,50
7/15/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,250,150
7/16/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,300,300
7/17/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,250,400
7/18/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,C,0,250
7/21/2026,TA0019,1401990064,CARBON FACE MASK 4PLY,PC,PSLB,B,250,200
6/30/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,A,25,50
7/1/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,A,25,75
7/2/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,A,25,100
7/3/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,50,125
7/4/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,0,125
7/5/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,0,100
7/6/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,0,75
7/7/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,B,25,100
7/8/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,B,25,100
7/9/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,B,25,100
7/10/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,B,50,150
7/11/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,A,0,150
7/12/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,A,0,125
7/13/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,A,25,125
7/14/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,A,25,125
7/15/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,25,125
7/16/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,25,150
7/17/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,25,150
7/18/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,0,125
7/19/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,C,0,125
7/20/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,B,50,150
7/21/2026,TA0020,1201221021,CHEMICAL CW,KG,POLYMER,B,0,125
6/30/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,A,2,6
7/1/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,A,4,8
7/2/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,A,4,9
7/3/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,6,13
7/4/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,0,11
7/5/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,0,8
7/6/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,3,9
7/7/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,B,3,10
7/8/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,B,3,10
7/9/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,B,4,12
7/10/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,B,4,15
7/11/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,A,0,12
7/12/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,A,0,10
7/13/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,A,3,11
7/14/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,A,3,12
7/15/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,3,12
7/16/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,4,14
7/17/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,4,16
7/18/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,0,13
7/19/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,C,0,10
7/20/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,B,0,8
7/21/2026,TA0021,1201301006,CHEMICAL GRP.T-30PLB-UL(BL),LITER,POLYMER,B,3,9
6/30/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,A,0,1
7/1/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,A,0,1
7/2/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,A,0,1
7/3/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,4,5
7/4/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,0,5
7/5/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,0,4
7/6/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,0,4
7/7/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,B,0,2
7/8/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,B,0,2
7/9/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,B,2,2
7/10/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,B,0,2
7/11/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,A,0,2
7/12/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,A,0,1
7/13/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,A,0,1
7/14/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,A,0,1
7/15/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,2,2
7/16/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,0,2
7/17/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,0,2
7/18/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,0,2
7/19/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,C,0,2
7/20/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,B,0,1
7/21/2026,TA0022,1201301004,CHEMICAL GRP.TC-8265,KG,POLYMER,B,4,5
6/30/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,A,160,176
7/1/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,A,200,280
7/2/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,A,200,368
7/3/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,240,464
7/4/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,0,328
7/5/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,0,216
7/6/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,160,240
7/7/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,B,160,296
7/8/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,B,200,368
7/9/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,B,200,432
7/10/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,B,200,528
7/11/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,A,0,440
7/12/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,A,0,320
7/13/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,A,120,312
7/14/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,A,120,352
7/15/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,160,384
7/16/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,128,400
7/17/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,232,520
7/18/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,0,360
7/19/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,C,0,240
7/20/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,B,120,256
7/21/2026,TA0023,1201221001,CHEMICAL NR,KG,POLYMER,B,120,256
6/30/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,A,24,96
7/1/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,A,32,112
7/2/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,A,40,152
7/3/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,40,152
7/4/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,0,136
7/5/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,0,136
7/6/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,0,112
7/7/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,B,32,144
7/8/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,B,0,104
7/9/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,B,0,80
7/10/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,B,48,128
7/11/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,A,0,128
7/12/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,A,0,104
7/13/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,A,0,80
7/14/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,A,48,112
7/15/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,0,112
7/16/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,40,152
7/17/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,40,168
7/18/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,0,168
7/19/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,C,0,136
7/20/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,B,0,112
7/21/2026,TA0024,1201221009,CHEMICAL RH,KG,POLYMER,B,0,112
6/30/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,A,64,160
7/1/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,A,80,168
7/2/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,A,80,208
7/3/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,120,272
7/4/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,0,200
7/5/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,0,160
7/6/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,64,176
7/7/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,B,80,184
7/8/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,B,80,232
7/9/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,B,80,264
7/10/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,B,112,280
7/11/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,A,0,232
7/12/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,A,0,184
7/13/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,A,48,168
7/14/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,A,48,200
7/15/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,80,208
7/16/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,80,224
7/17/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,80,264
7/18/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,0,216
7/19/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,C,0,136
7/20/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,B,48,168
7/21/2026,TA0025,1201221004,CHEMICAL TR,KG,POLYMER,B,48,152
6/30/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,A,0,137
7/1/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,A,0,135
7/2/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,A,0,133
7/3/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,133
7/4/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,133
7/5/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,130
7/6/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,128
7/7/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,B,0,128
7/8/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,B,0,125
7/9/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,B,0,125
7/10/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,B,0,125
7/11/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,A,0,122
7/12/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,A,0,119
7/13/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,A,0,119
7/14/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,A,0,116
7/15/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,116
7/16/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,113
7/17/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,113
7/18/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,C,0,110
7/19/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,B,0,110
7/20/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,B,0,110
7/21/2026,TA0026,1000000002,CINDOL 4612T,LITER,STAMPING,B,0,107
6/30/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,A,10,60
7/1/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,A,30,80
7/2/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,A,40,100
7/3/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,40,130
7/4/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,0,120
7/5/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,0,100
7/6/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,20,110
7/7/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,B,20,120
7/8/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,B,20,130
7/9/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,B,0,120
7/10/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,B,40,150
7/11/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,A,0,130
7/12/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,A,0,120
7/13/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,A,0,110
7/14/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,A,20,120
7/15/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,20,120
7/16/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,30,140
7/17/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,40,170
7/18/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,0,160
7/19/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,C,0,140
7/20/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,B,0,120
7/21/2026,TA0027,1201221028,CKV5-D,KG,POLYMER,B,0,100
6/30/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,A,20,50
7/1/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,A,30,70
7/2/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,A,30,80
7/3/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,C,30,90
7/4/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,C,0,70
7/5/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,C,0,50
7/6/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,C,30,60
7/7/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,B,30,70
7/8/2026,TA0028,1201221019,CLEVIOS  KV2-HV,KG,POLYMER,B,30,80
